CODCP_INEI,CODCCPP,CEN_POB,CODGEO,D_DPTO,D_PROV,D_DIST,D_REGION,REGION
605010049,543561,TAYA DE COLAL,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010105,128363,MEMBRILLAR / ANRISHA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010060,222415,HOYADA VERDE,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010048,132777,CALATE,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010043,614000,EL DURAZNO,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010052,220708,CADAUDON,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010111,224392,COSIETE,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010005,246486,MOLLEPATA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010017,531888,CHANTA CORRALES,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010104,238979,YAPODON,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010022,117196,CUSHTON,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010109,541427,JANDON,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010036,536293,LECHEN,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010027,532853,COBDOND DE CHANTA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010034,535386,NANSHA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010106,114123,ANRICSHA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010071,530111,SHAMON,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010032,510812,SAN JOSE DEL POZO,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010056,543065,HUANCAMARCA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010051,119286,LAS ESTERILLAS,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
,547291,SAN ANTONIO,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010039,535124,EL MOTE,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010002,537481,LA SUCCHITA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
,534298,LA SHAYUA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
,682407,BELLAVISTA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010120,652185,EL GUAYO,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010089,243902,PAMPA DE SAL,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
,129030,HACIENDA QUINUAS,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010070,519695,AHIJADERO,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010101,121813,MINAS DE CASCABAMBA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605020008,239841,TABACAL,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010016,536341,SANTA MARIA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010028,522429,CHINGAVILLAN,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605020003,114984,LA MONICA,60502,CAJAMARCA,CONTUMAZA,CHILETE,DRE CAJAMARCA,CAJAMARCA
605020019,115745,HUERTAS,60502,CAJAMARCA,CONTUMAZA,CHILETE,DRE CAJAMARCA,CAJAMARCA
605020031,123963,CANUSAN,60502,CAJAMARCA,CONTUMAZA,CHILETE,DRE CAJAMARCA,CAJAMARCA
605010103,528129,ANDARA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605070031,524803,CASMAN,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605070029,545804,CHOLOL ALTO,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605070026,119942,CHOLOL,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605070019,121942,HACIENDA CHUQUIMANGO,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605070014,542560,BELLAVISTA,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605070022,536327,TUPOÑE,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605070033,517771,NANRRA,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605070005,132183,EL SAPO,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605060021,217881,SIENQUE,60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,DRE CAJAMARCA,CAJAMARCA
605060010,242182,LOMA DE HUERTAS,60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,DRE CAJAMARCA,CAJAMARCA
605060002,237993,CHUSUC,60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,DRE CAJAMARCA,CAJAMARCA
605060039,512150,LOS HIGOS,60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,DRE CAJAMARCA,CAJAMARCA
605060011,574199,TANTARICA HUERTAS,60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,DRE CAJAMARCA,CAJAMARCA
611130026,112189,PAMPA LARGA,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
605080011,115507,YUBED,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
605080007,121277,YATAHUAL,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
605080013,117503,EL PONGO,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
605080029,516294,EL PRADO,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
605080025,232470,EL MANGO,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
605080033,528673,PITURA,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
605010009,547737,SAN JORGE,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605030014,110063,JUQUE,60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,DRE CAJAMARCA,CAJAMARCA
605030020,120550,YULADON,60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,DRE CAJAMARCA,CAJAMARCA
605030029,538104,SAN LORENZO,60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,DRE CAJAMARCA,CAJAMARCA
605030023,114816,LA QUESERA,60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,DRE CAJAMARCA,CAJAMARCA
605050014,229149,YETON,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050044,246650,ALGARROBAL,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050025,548983,LUCMAPAMPA,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050008,652580,TUCAT,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050034,235498,CHAPOLAN,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050033,549509,LA CIENAGA,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050002,517474,LAS LOMAS,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050041,517137,COLBOT,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605010119,513869,PALO BLANCO,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050006,229611,CHOLOQUE,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605050043,212433,EL PORTAL,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605040011,530936,TAYAS,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040026,518494,AMANCHALOC,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040013,652186,AHIJADERO,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040005,549548,ESPINO LARGO,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040002,540517,SAN ISIDRO DE LAS ROSAS,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040006,521362,QUESERILLA,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040012,537450,EL MARIN,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040016,119815,TOTORILLAS,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040007,544774,LAS ROSAS,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040020,543177,CRUZ GRANDE,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040034,310939,LA PAMPA,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040025,515022,CHAUSIBOLAN,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040018,512427,CONGADIPE,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605040030,128928,SANTIAGO,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
605070008,545989,TOCALI,60507,CAJAMARCA,CONTUMAZA,TANTARICA,DRE CAJAMARCA,CAJAMARCA
605010123,530935,PIEDRA BLANCA SAN ANTONIO,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
,240897,MONTE GRANDE,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
1311010002,128010,LA RAMADA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
,NA,EL AHIJADERO,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605040003,237075,SAN NICOLAS,60504,CAJAMARCA,CONTUMAZA,GUZMANGO,DRE CAJAMARCA,CAJAMARCA
,238355,CHUNGAL,60508,CAJAMARCA,CONTUMAZA,YONAN,DRE CAJAMARCA,CAJAMARCA
,NA,LUCMAPAMBA,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605010099,542119,SOCCHE GRANDE,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,DRE CAJAMARCA,CAJAMARCA
605050053,126300,SHIMBA,60505,CAJAMARCA,CONTUMAZA,SAN BENITO,DRE CAJAMARCA,CAJAMARCA
605030034,519616,LOS CORRALES,60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,DRE CAJAMARCA,CAJAMARCA
606020001,115982,CALLAYUC,60602,CAJAMARCA,CUTERVO,CALLAYUC,DRE CAJAMARCA,CAJAMARCA
606020013,131538,QUEROMARCA,60602,CAJAMARCA,CUTERVO,CALLAYUC,DRE CAJAMARCA,CAJAMARCA
606080001,120451,SAN ANDRES DE CUTERVO,60608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,DRE CAJAMARCA,CAJAMARCA
606080002,129395,LA FLOR,60608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,DRE CAJAMARCA,CAJAMARCA
606080003,621082,QUILLUGAY,60608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,DRE CAJAMARCA,CAJAMARCA
606080007,536877,SUCCHA,60608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010001,133200,CUTERVO,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010023,213846,CHIPULUC,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010098,511146,LAS PALMAS DE TINYACOY,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010006,223418,SINCHIMACHE,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010052,550250,VISTA ALEGRE DE SOLA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010056,129971,URCURUME,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010061,514333,REJO PAMPA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010019,528834,EL VERDE,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010044,118245,LA COLCA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010080,539463,ADCUÑAC,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010065,231637,CONGA DE ALLANGA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010039,517410,CULLUNA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010077,243711,EL CARDON,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606070001,115450,QUEROCOTILLO,60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,DRE CAJAMARCA,CAJAMARCA
606010047,223322,CHUGUR,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010068,560424,YACANCATE,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010060,528938,CORRALES,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010073,131407,AMBULCO GRANDE,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
,510341,NUEVO PORVENIR DE AFILIACO,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010079,242809,RAYME,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010051,524692,AÑICO,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010059,532961,CHAULLACOCHA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010062,221775,AMBULCO CHICO,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010092,512934,LA CONGONA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010099,538663,TRIGOPAMPA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010066,243537,CRUZ ROJA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010105,572275,LA CASCARILLA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010018,528504,LIBERTAD DE NARANJITO DE CAMSE,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010038,241072,PAYAC,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010057,539027,CAPULCAN,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010031,215182,YERBA BUENA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606070032,126332,SILLANGATE,60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,DRE CAJAMARCA,CAJAMARCA
606070029,129333,SANTA ROSA,60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,DRE CAJAMARCA,CAJAMARCA
606070064,130607,AGUA BLANCA,60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,DRE CAJAMARCA,CAJAMARCA
606070004,116937,HUANCAS,60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,DRE CAJAMARCA,CAJAMARCA
606070057,112243,LIMAPAMPA,60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,DRE CAJAMARCA,CAJAMARCA
606010009,111707,SANTA CLARA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010048,228691,LANCHE,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010078,245416,CULLANMAYO,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010054,574255,HUANGASHANGA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010069,515655,CHACAF,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010034,123305,YATUN,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010041,211227,SUGCHA / SUCCHA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010103,243807,CONDAY,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010070,119031,CACHACARA,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606140035,132385,SANTA ELENA,60614,CAJAMARCA,CUTERVO,SOCOTA,DRE CAJAMARCA,CAJAMARCA
606140010,511488,EL CHISIGLE,60614,CAJAMARCA,CUTERVO,SOCOTA,DRE CAJAMARCA,CAJAMARCA
606140025,121806,MUCHDIN,60614,CAJAMARCA,CUTERVO,SOCOTA,DRE CAJAMARCA,CAJAMARCA
606140023,519677,CUÑANQUE,60614,CAJAMARCA,CUTERVO,SOCOTA,DRE CAJAMARCA,CAJAMARCA
606140012,541655,CHURUMAYO,60614,CAJAMARCA,CUTERVO,SOCOTA,DRE CAJAMARCA,CAJAMARCA
606100001,537745,SAN LUIS DE LUCMA,60610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,DRE CAJAMARCA,CAJAMARCA
606100015,547806,SAIREPAMPA,60610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,DRE CAJAMARCA,CAJAMARCA
606050012,548479,LLUSHCAPAMPA,60605,CAJAMARCA,CUTERVO,LA RAMADA,DRE CAJAMARCA,CAJAMARCA
606050001,310235,LA RAMADA,60605,CAJAMARCA,CUTERVO,LA RAMADA,DRE CAJAMARCA,CAJAMARCA
606120015,110191,NARANJO YACU,60612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,DRE CAJAMARCA,CAJAMARCA
606120021,112915,CHAUPI CRUZ,60612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,DRE CAJAMARCA,CAJAMARCA
606120001,562517,SANTO DOMINGO DE LA CAPILLA,60612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,DRE CAJAMARCA,CAJAMARCA
606140001,114735,SOCOTA,60614,CAJAMARCA,CUTERVO,SOCOTA,DRE CAJAMARCA,CAJAMARCA
606080008,546400,GRAMALOTILLO,60608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,DRE CAJAMARCA,CAJAMARCA
606010074,549396,SUMIDERO,60601,CAJAMARCA,CUTERVO,CUTERVO,DRE CAJAMARCA,CAJAMARCA
606120021,112915,CHAUPE,60612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,DRE CAJAMARCA,CAJAMARCA
606120009,112544,MIRAFLORES,60612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,DRE CAJAMARCA,CAJAMARCA
